Attempt to heal the boars.	1	[Attempt to heal the boars.]	re_si_stampede.stringtable
Use the distraction to sneak closer.	1	[Use the distraction to sneak closer.]	re_si_campsite_xaurips.stringtable
Let go of the door.	1	[Let go of the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Send up a distracting cheer.	1	[Send up a distracting cheer.]	03_si_the_duel.stringtable
Knock everything off the table.	1	[Knock everything off the table.]	06_cv_orron.stringtable
Project your party into the pillar.	1	[Project your party into the pillar.]	02_cv_poko_kohara_machinery.stringtable
Dive in and help him to shore.	1	[Dive in and help him to shore.]	re_si_port_maje_swimming.stringtable
Charm the drake.	1	[Charm the drake.]	re_si_campsite_xaurips.stringtable
Lie, and give him poison.	1	[Lie, and give him poison.] "Here. A potion of liquid adra."	20_cv_menzzago.stringtable
Examine the door closely.	1	[Examine the door closely.]	02_cv_door_puzzle.stringtable
Hold the door open while your party escapes.	1	[Hold the door open while your party escapes.]	26_si_desert_ruin_sand_trap_escape.stringtable
Inspect the tomb's entrance.	1	[Inspect the tomb's entrance.]	07_si_sepulchers_tunnels.stringtable
Order the construct to kill Tangara.	1	[Order the construct to kill Tangara.]	16_cv_construct.stringtable
Drape your arm over her shoulders and nestle her close.	1	[Drape your arm over her shoulders and nestle her close.]	companion_cv_xoti_arc.stringtable
Take the figurine.	1	[Take the figurine.]	02_cv_beza.stringtable
Leave the bombard alone.	1	[Leave the bombard alone.]	11_si_cannon.stringtable
Swap the contract with the forgery.	1	[Swap the contract with the forgery.]	03_si_vtc_hq_infiltration.stringtable
Unleash the Lifeless on the ogres.	1	[Unleash the Lifeless on the ogres.]	12_si_fleet_battle.stringtable
Create "Potion of Mataru's Strength."	1	[Create "Potion of Mataru's Strength."]	26_si_witch_cauldron.stringtable
Cast a spell to freeze the vines.	1	[Cast a spell to freeze the vines.]	01_si_chest.stringtable
Let the current pull you back to the shore.	1	[Let the current pull you back to the shore.]	14_si_underwater_cavern.stringtable
Play along	1	[Play along] "Kea mai."	09_cv_governor_clario.stringtable
Peer through the crack in the stone.	1	[Peer through the crack in the stone.]	02_cv_door_puzzle.stringtable
Trip Larro.	1	[Trip Larro.]	03_si_the_duel.stringtable
Create "Potion of Antelope's Grace."	1	[Create "Potion of Antelope's Grace."]	26_si_witch_cauldron.stringtable
Go back the way you came.	1	[Go back the way you came.]	22_si_wahaki_encounter.stringtable
Scout ahead for a safe route.	1	[Scout ahead for a safe route.]	16_si_cliff.stringtable
Pay 1200 cp.	1	[Pay 1200 cp.] "This should cover it."	06_cv_orron.stringtable
Ask Xoti to draw the spirits into her lantern.	1	[Ask Xoti to draw the spirits into her lantern.]	26_si_elewys_spirits.stringtable
Enter the house.	1	[Enter the house.]	re_si_city_burning_building.stringtable
Throw a grenade.	1	[Throw a grenade.]	re_si_sea_creature_whale.stringtable
Mimic speech.	1	[Mimic speech.] "EH. GIMME CRYSTAL." 	05_cv_imp_butler.stringtable
Make the grubs slither away.	1	[Make the grubs slither away.]	re_si_campsite_xaurips.stringtable
Blind the Príncipi with an ability.	1	[Blind the Príncipi with an ability.]	re_si_city_bad_deal.stringtable
ShipDuel_BraceChance	1	<link="glossary://GlossaryEntry_Action_BraceForImpact"><sprite="Inline" name="action_brace" tint=1></link> "Brace for im…	re_si_ship_combat.stringtable
Descend into the depths of Ashen Maw.	1	[Descend into the depths of Ashen Maw.]	10_si_magran_elevator.stringtable
Help him to shore.	1	[Help him to shore.]	re_si_port_maje_swimming.stringtable
Attempt to outrun the dhow.	1	[Attempt to outrun the dhow.]	09_si_principi_boss_encounter.stringtable
Walk down the cavern.	1	[Walk down the cavern.]	06_si_os1_cavern.stringtable
Let the mace continue.	1	[Let the mace continue.]	26_cv_soulbound_mace.stringtable
Inspect the fortress wall.	1	[Inspect the fortress wall.]	13_si_wall_climb.stringtable
Dip your face in the water.	1	[Dip your face in the water.]	05_si_circle_of_archmagi.stringtable
Concentrate on folding the edge of the In-Between.	1	[Concentrate on folding the edge of the In-Between.]	03_cv_kaoha.stringtable
Loot the bodies.	1	[Loot the bodies.]	re_si_city_burning_building.stringtable
Stay for now.	1	[Stay for now.]	02_cv_poko_kohara_machinery.stringtable
Hold up tablet.	1	[Hold up tablet.] "You don't mean THIS Harapo Epic, do you?" 	05_cv_tumara.stringtable
Sail to Ukaizo.	1	[Sail to Ukaizo.]	12_cv_ship_wheel.stringtable
Give him the body.	1	[Give him the body.]	07_cv_magran_high_priest.stringtable
Kaz the dog.	1	[Kaz the dog.]	re_si_crew_event_cannibalism.stringtable
Inspect the wagon.	1	[Inspect the wagon.] "Let me take a look."	re_si_supply_wagon_trap.stringtable
Give letter.	1	[Give letter.] "I found a curious letter in Degnos' satchel. Its content may interest you."	03_cv_avetta.stringtable
Climb up to the plateau.	1	[Climb up to the plateau.]	16_si_lift.stringtable
Follow him.	1	[Follow him.]	21_si_pallid_knight.stringtable
 Your Ship 	1	"Fire the port guns! Reload, and keep firing until we're out!"  Your cannons pepper the fort's white stone walls, cracki…	13_si_deadight_approach.stringtable
Find a route around the collapse.	1	[Find a route around the collapse.]	re_si_city_collapsed_tunnel.stringtable
Brandish weapons and yell.	1	[Brandish weapons and yell.]	re_si_campsite_xaurips.stringtable
Leave the disc intact and step away.	1	[Leave the disc intact and step away.]	22_si_map.stringtable
Wipe a glob of wax from your shoulder.	1	[Wipe a glob of wax from your shoulder.]	companion_cv_xoti_intro_pm.stringtable
Glance toward where he's looking.	1	[Glance toward where he's looking.]	12_cv_machine.stringtable
Sneak closer and observe.	1	[Sneak closer and observe.]	re_si_stampede.stringtable
Calm their minds.	1	[Calm their minds.]	re_si_crew_event_infighting.stringtable
Enter the hold.	1	[Enter the hold.]	re_si_plague_ship_dead_tiny.stringtable
Pocket the eye.	1	[Pocket the eye.]	09_cv_port_maje_tavernkeeper.stringtable
i don't know yet/i'm still thinking about it	1	[i don't know yet/i'm still thinking about it]	re_si_mid_ukaizo_gods.stringtable
Listen in.	1	[Listen in.]	06_si_bm_alleys.stringtable
Hold your ground.	1	[Hold your ground.]	26_si_lagufaeth_traps.stringtable
Return the eye.	1	[Return the eye.] "Sorry! I was just looking at it."	09_cv_port_maje_tavernkeeper.stringtable
Kiss her senseless.	1	[Kiss her senseless.]	companion_cv_xoti_main.stringtable
Toss the grappling hook.	1	[Toss the grappling hook.]	11_si_gate_tower_climb.stringtable
Offer Hardtack.	1	[Offer Hardtack.] "I've got some tasty... bread... here."	re_si_eoten.stringtable
Ascend into the Jagged Keep.	1	[Ascend into the Jagged Keep.]	10_si_magran_elevator.stringtable
Offer her a handkerchief.	1	[Offer her a handkerchief.] "You have a little spot... on your chin..."	17_cv_aeldys_betrayal.stringtable
Not now, thanks.	1	[Not now, thanks.]	07_cv_vendor_tiabo.stringtable
Groan.	1	[Groan.]	06_cv_pitli_roparu_f_01.stringtable
Put all your strength into lifting the door.	1	[Put all your strength into lifting the door.]	02_cv_door_puzzle.stringtable
Sneak up to the nāga.	1	[Sneak up to the nāga.]	re_si_flame_naga_camp.stringtable
Listen to the argument.	1	[Listen to the argument.]	companion_cv_xoti_intro.stringtable
Attempt to lift the corner of the wagon.	1	[Attempt to lift the corner of the wagon.]	re_si_supply_wagon_trap.stringtable
Take another rubbing of the navigational chart.	1	[Take another rubbing of the navigational chart.]	22_si_map.stringtable
Address the ship's surgeon.	1	[Address the ship's surgeon.] "Your thoughts, [Specified 3]?"	re_si_plague_ship_dead_tiny.stringtable
Keep your head bowed.	1	[Keep your head bowed.]	07_cv_berath_high_priest.stringtable
Pay 100 cp.	1	[Pay 100 cp.] "Just this once."	06_si_bm_alleys.stringtable
Pray for divine intercession.	1	[Pray for divine intercession.]	re_si_crew_event_sick.stringtable
Leave her alone for the moment.	1	[Leave her alone for the moment.]	20_cv_principi_captive.stringtable
Attack the guards.	1	[Attack the guards.]	06_si_bm_alleys.stringtable
Touch the door with the Rod of the Deep Hunter.	1	[Touch the door with the Rod of the Deep Hunter.]	05_si_dragon_door.stringtable
Attempt to cross the crumbling ridge.	1	[Attempt to cross the crumbling ridge.]	06_si_os1_cliff_steps.stringtable
Roll your eyes and shrug.	1	[Roll your eyes and shrug.]	03_cv_kahn.stringtable
Enter the passage.	1	[Enter the passage.]	07_si_sepulchers_tunnels.stringtable
Dive into the tunnel.	1	[Dive into the tunnel.]	14_si_underwater_cavern.stringtable
Give Meryel's head.	1	[Give Meryel's head.] "She joins the goddess of death in the Beyond."	03_cv_abocco.stringtable
Show him the Captain's Report.	1	[Show him the Captain's Report.] "You can't afford to do business here, much less carry on a feud." 	03_cv_atello.stringtable
Keep swimming for the goal.	1	[Keep swimming for the goal.]	re_si_port_maje_swimming.stringtable
Command it to leave.	1	[Command it to leave.]	re_si_campsite_xaurips.stringtable
Continue exploring the neighborhood.	1	[Continue exploring the neighborhood.]	06_si_bm_alleys.stringtable
Bow your head to it.	1	[Bow your head to it.]	re_si_wilder_trap.stringtable
Charge him and attack.	1	[Charge him and attack.]	22_cv_wahaki_leader.stringtable
Examine the pool.	1	[Examine the pool.]	26_cv_potion_pool.stringtable
Return into the tomb's passage.	1	[Return into the tomb's passage.]	07_si_sepulchers_tunnels.stringtable
Clear your throat and give Aloth a pointed look.	1	[Clear your throat and give Aloth a pointed look.]	10_cv_dragon_magma.stringtable
Grab the crew's attention	1	[Grab the crew's attention] "All of you listen here!"	re_si_crew_event_wilders.stringtable
Attempt Retreat.	1	[Attempt Retreat.] "Fall back!"	re_si_ship_combat.stringtable
Grab the crate.	1	[Grab the crate.]	21_si_shipwreck.stringtable
Climb across to the Dark Cupboard.	1	[Climb across to the Dark Cupboard.]	05_si_rooftop.stringtable
Retreat from the memory.	1	[Retreat from the memory.]	17_cv_aeldys_betrayal.stringtable
Put on your diving helm.	1	[Put on your diving helm.]	09_si_sea_cave_swim.stringtable
Place a second conch in the other hand.	1	[Place a second conch in the other hand.]	06_si_mural_temple.stringtable
Approach the commotion.	1	[Approach the commotion.]	re_si_crew_event_shore_leave.stringtable
Punish them.	1	[Punish them.] "[Specified 2], tie these two to the masts and fetch the whip."	re_si_crew_event_infighting.stringtable
Go down.	1	[Go down.]	06_si_old_slums_lift.stringtable
Row to The Undercroft.	1	[Row to The Undercroft.]	06_si_undercroft_skiff.stringtable
Create no legacy.	1	[Create no legacy.]	si_legacy_history.stringtable
Wipe away the tear.	1	[Wipe away the tear.]	05_cv_rod_font.stringtable
Glare at crew	1	[Glare at crew] "Anyone <i>else</i> want to question how I run my ship?"	re_si_crew_event_omen_cloud.stringtable
Lean in for a better look at the engraving.	1	[Lean in for a better look at the engraving.]	28_cv_aduk.stringtable
Slip the Huana Chart in your boot.	1	[Slip the Huana Chart in your boot.] "I found nothing, but feel free to search [Player Ship]."	22_si_rdc_encounter.stringtable
Go up.	1	[Go up.]	06_si_old_slums_lift.stringtable
Seize the advantage and attack.	1	[Seize the advantage and attack.]	20_si_town_exploration.stringtable
Crouch down on your knees.	1	[Crouch down on your knees.]	06_cv_roparu_beggar.stringtable
Creep closer.	1	[Creep closer.]	06_si_undercroft_introduction.stringtable
Give him the ingredients for Ondra's Bile.	1	[Give him the ingredients for Ondra's Bile.] "Rosanella says this should work."	17_cv_iron_gut_sailor.stringtable
Give her a look.	1	[Give her a look.]	00_cv_mukumu.stringtable
Speak with the locals.	1	[Speak with the locals.]	re_si_city_ooze.stringtable
Put the boars out of their misery.	1	[Put the boars out of their misery.]	re_si_stampede.stringtable
Go back to sleep.	1	[Go back to sleep.]	re_si_shrine_thieves.stringtable
Use a ranged weapon to test the sand mound's reaction.	1	[Use a ranged weapon to test the sand mound's reaction.]	re_si_sand_graveyard.stringtable
Remove her gag.	1	[Remove her gag.]	20_cv_principi_captive.stringtable
Pull at the vines with your hands.	1	[Pull at the vines with your hands.]	22_cv_vtc_survivor.stringtable
Coo at Ishiza.	1	[Coo at Ishiza.]	companion_maia_intro.stringtable
Break open the cage.	1	[Break open the cage.]	26_cv_sharp_rock.stringtable
Tap into the soul energy at the construct's core.	1	[Tap into the soul energy at the construct's core.]	16_cv_construct.stringtable
Examine the clerk.	1	[Examine the clerk.]	03_cv_vtc_clerk.stringtable
Give her a chaste peck on the cheek.	1	[Give her a chaste peck on the cheek.]	companion_cv_xoti_main.stringtable
Ordhjóma	1	[Ordhjóma] <link="neutralvalue://Ordhjóma: Do you speak Ordhjóma?">"Telé dha Ordhjóma?"</link>	companion_rekke_intro.stringtable
Wake her.	1	[Wake her.]	companion_cv_xoti_arc.stringtable
Give the noble directions.	1	[Give the noble directions.]	re_si_city_wealthy_noble.stringtable
Leave, backing away slowly.	1	[Leave, backing away slowly.]	01_cv_lagufaeth_broodmother.stringtable
Enhance Survival and Athletics	1	[Enhance Survival and Athletics] "Here you are."	04_cv_backer_npc_granis.stringtable
Give her the artifact.	1	[Give her the artifact.] "I retrieved the tablet from Arkemyr's vault."	05_cv_netehe.stringtable
Scale the hull by hand.	1	[Scale the hull by hand.]	09_si_ship_prow_climb.stringtable
Attack Yngfrith.	1	[Attack Yngfrith.] "You have to pay for this abominable act."	17_cv_talkingweapon_owner.stringtable
OrlansHeadGame_OpponentLastScore	1	The dagger sinks into the orlan's [OrlansHeadGame_OpponentLastResult], and [Specified 1] chuckles. "That’s [OrlansHeadGa…	re_si_crew_event_orlans_head.stringtable
Take some food.	1	[Take some food.] "Thank you."	07_cv_dawnstar_food_line.stringtable
Climb down the rope.	1	[Climb down the rope.]	11_si_gate_tower_climb.stringtable
Hold up Sigil of Mortality.	1	[Hold up Sigil of Mortality.] "Will this wardstone do me any good?"	28_cv_kinnuq.stringtable
Drink the mead.	1	[Drink the mead.]	13_cv_pirate_drunkard.stringtable
Give him the notes.	1	[Give him the notes.] "I found these."	09_cv_governor_clario.stringtable
Repel her attack.	1	[Repel her attack.]	17_cv_talkingweapon_owner.stringtable
Scan the fortress.	1	[Scan the fortress.]	11_si_cannon.stringtable
Take the conch back.	1	[Take the conch back.]	06_si_mural_temple.stringtable
Detonate the adra, destroying the pillar.	1	[Detonate the adra, destroying the pillar.]	02_cv_poko_kohara_soul_decision.stringtable
Reach for the orb.	1	[Reach for the orb.]	20_cv_wizard_orb.stringtable
Examine the iron collar more closely.	1	[Examine the iron collar more closely.]	20_cv_principi_captive.stringtable
Have someone study the cliff.	1	[Have someone study the cliff.]	16_si_cliff.stringtable
Burn the vines with a torch.	1	[Burn the vines with a torch.]	01_si_chest.stringtable
Destroy the altar.	1	[Destroy the altar.]	re_si_2604_campsite_skaen.stringtable
Pull him up.	1	[Pull him up.]	re_si_2609_victims.stringtable
Look inside the passage.	1	[Look inside the passage.]	07_si_sepulchers_tunnels.stringtable
Steal the child's money.	1	[Steal the child's money.]	06_si_bm_alleys.stringtable
Attempt to read the plaque.	1	[Attempt to read the plaque.]	05_cv_rod_font.stringtable
Go to the water and strip down.	1	[Go to the water and strip down.]	re_si_port_maje_swimming.stringtable
Begin to manipulate the dial.	1	[Begin to manipulate the dial.]	05_si_dragon_door.stringtable
Press your lips into a hard line.	1	[Press your lips into a hard line.]	13_cv_mirke.stringtable
Climb to the left eye.	1	[Climb to the left eye.]	28_si_drowned_barrows_transition.stringtable
Go right toward the dining hall.	1	[Go right toward the dining hall.]	11_si_swim.stringtable
Roll the dice around in your hand.	1	[Roll the dice around in your hand.] "Your dice are weighted."	13_cv_pirate_cheater.stringtable
Sneak closer.	1	[Sneak closer.]	re_si_hunter_camp_lurker.stringtable
Barrel through the stall.	1	[Barrel through the stall.]	06_si_bm_alleys.stringtable
Exit Bathhouse	1	[Exit Bathhouse] "Fine, I'll leave."	05_cv_bathhouse_guard.stringtable
Give Uamoru's head	1	[Give Uamoru's head] "One rebellion cut off at the root."	04_cv_nungata.stringtable
Retreat, hands up.	1	[Retreat, hands up.] "Took a wrong turn. That's all." 	06_cv_undercroft_captain.stringtable
Punch her in the mouth.	1	[Punch her in the mouth.]	06_cv_undercroft_captain.stringtable
You notice something unusual.	1	[You notice something unusual.]	03_cv_ezzali.stringtable
Jerk your chin for Edér to sneak for it.	1	[Jerk your chin for Edér to sneak for it.]	10_cv_dragon_magma.stringtable
Climb up to the eyes.	1	[Climb up to the eyes.]	28_si_drowned_barrows_transition.stringtable
Point to yourself and slowly say your name.	1	[Point to yourself and slowly say your name.]	companion_rekke_intro.stringtable
Grab the sack.	1	[Grab the sack.]	00_cv_poko_kohara_well.stringtable
Step back from the puzzle.	1	[Step back from the puzzle.]	26_si_desert_ruin_burial.stringtable
To the guards.	1	[To the guards.] "Shut up!"	03_cv_kaoha.stringtable
Bend the bars apart.	1	[Bend the bars apart.]	14_si_iron_bars.stringtable
Speak to the workers.	1	[Speak to the workers.]	re_si_city_collapsed_tunnel.stringtable
Investigate for clues.	1	[Investigate for clues.]	re_si_city_burning_building.stringtable
Whistle for the dog.	1	[Whistle for the dog.]	20_si_town_exploration.stringtable
Place the torc on the altar.	1	[Place the torc on the altar.]	10_si_magran_elevator.stringtable
Find a better vantage point to observe the fight.	1	[Find a better vantage point to observe the fight.] 	03_si_the_duel.stringtable
Hang the body as a warning.	1	[Hang the body as a warning.]	re_si_crew_event_cannibalism.stringtable
Inspect the door.	1	[Inspect the door.]	07_si_sepulchers_ext_door.stringtable
Use a prybar to raise the door.	1	[Use a prybar to raise the door.]	02_cv_door_puzzle.stringtable
Study her face tattoos.	1	[Study her face tattoos.]	28_cv_anniq.stringtable
Pull up the rope.	1	[Pull up the rope.]	00_cv_poko_kohara_well.stringtable
Make a "get on with it" hand gesture.	1	[Make a "get on with it" hand gesture.]	11_si_luminous_adra_vein.stringtable
Climb down to the bottom of the cliff.	1	[Climb down to the bottom of the cliff.]	16_si_cliff.stringtable
Bomb the wall with a grenade.	1	[Bomb the wall with a grenade.]	27_si_pyramid_weakened_wall.stringtable
Swim back to the fork.	1	[Swim back to the fork.]	14_si_underwater_cavern.stringtable
Steal luminous adra.	1	[Steal luminous adra.]	05_cv_bathhouse_boiler_workers.stringtable
Pretend you didn't see it.	1	[Pretend you didn't see it.]	companion_tekehu_black_market.stringtable
Sneak closer to the spirits.	1	[Sneak closer to the spirits.]	26_si_lich_ext_wraiths.stringtable
Give him a potion of luminous adra.	1	[Give him a potion of luminous adra.] "Try it for yourself."	20_cv_menzzago.stringtable
Close off your mind.	1	[Close off your mind.]	26_cv_soulbound_mace.stringtable
Purge the fish of toxins.	1	[Purge the fish of toxins.] "We'll fix this."	re_si_crew_event_dead_fish.stringtable
Scratch behind his ears.	1	[Scratch behind his ears.]	11_bs_kaz_the_shiba_inu.stringtable
Finish investigating.	1	[Finish investigating.]	re_si_hunter_camp_lurker.stringtable
Create "Tama Watua's Potion of Cast-Iron Stomach."	1	[Create "Tama Watua's Potion of Cast-Iron Stomach."]	26_si_witch_cauldron.stringtable
Put Concelhaut's skull in your pack.	1	[Put Concelhaut's skull in your pack.]	26_cv_lich_lair_throne.stringtable
The volcano rumbles and the ground shakes.	1	[The volcano rumbles and the ground shakes.]	10_cv_eothas.stringtable
Place the Champion's Medallion into the depression.	1	[Place the Champion's Medallion into the depression.]	09_cv_bowl.stringtable
Give to Netehe	1	[Give to Netehe] "Here, a bedtime story for the tribes." 	05_cv_tumara.stringtable
Sigh obnoxiously.	1	[Sigh obnoxiously.] "I knew this wasn't going to be a 'few minutes.'"	companion_pallegina_quest.stringtable
Charge the skuldr.	1	[Charge the skuldr.] "Let's save her!"	re_si_city_skuldr.stringtable
Engage one of the galleons.	1	[Engage one of the galleons.]	12_si_fleet_battle.stringtable
Dig up the chest.	1	[Dig up the chest.]	re_si_2607_pirates_booty.stringtable
Escape out the window.	1	[Escape out the window.] 	03_cv_heist_window_escape.stringtable
Observe the imp some more.	1	[Observe the imp some more.]	05_cv_imp_butler.stringtable
Shake your head for him to refrain.	1	[Shake your head for him to refrain.] "Never mind."	10_cv_dragon_magma.stringtable
Step back from the rotating platform.	1	[Step back from the rotating platform.]	11_si_cannon.stringtable
Give Urnox's head.	1	[Give Urnox's head.] "His flames have been extinguished."	07_cv_okauro.stringtable
Pour Fampyr blood into the basin.	1	[Pour Fampyr blood into the basin.]	20_cv_crypt_fampyr_door.stringtable
Move in for a better look.	1	[Move in for a better look.]	26_si_desert_ruin_ext.stringtable
Prepare for battle.	1	[Prepare for battle.]	12_si_fleet_battle.stringtable
Scale the mountainside.	1	[Scale the mountainside.]	26_si_flame_naga_cave.stringtable
Drift toward it.	1	[Drift toward it.]	11_cv_naga_spirit.stringtable
Inspect the carving.	1	[Inspect the carving.]	06_si_mural_temple.stringtable
Climb the tower.	1	[Climb the tower.]	11_si_gate_tower_climb.stringtable
Stop using the prybar.	1	[Stop using the prybar.]	27_si_pyramid_weakened_wall.stringtable
Try to feed Ishiza.	1	[Try to feed Ishiza.]	companion_maia_relationship_player.stringtable
Reach out and touch him.	1	[Reach out and touch him.]	companion_tekehu_relationship_player.stringtable
Give Dhwrgas' head.	1	[Give Dhwrgas' head.] "One dead ascetic for you."	07_cv_okauro.stringtable
Applaud.	1	[Applaud.] "Bravo!"	companion_cv_xoti_intro.stringtable
Leave him be.	1	[Leave him be.]	10_cv_rathun_wounded.stringtable
Use a prybar.	1	[Use a prybar.]	27_si_pyramid_weakened_wall.stringtable
Raise an eyebrow in question.	1	[Raise an eyebrow in question.]	companion_rekke_minihub.stringtable
Charm the boars.	1	[Charm the boars.]	re_si_huana_druid.stringtable
Leave it alone.	1	[Leave it alone.]	09_cv_braziers.stringtable
Puzzle begins	1	[Puzzle begins]	26_si_desert_ruin_burial.stringtable
Give her your hand.	1	[Give her your hand.]	09_cv_dawnstars_priestess.stringtable
Cry and sob.	1	[Cry and sob.] "Please, good sir! I meant no offense. Don't kill me!"	05_cv_bathhouse_quarno.stringtable
Go to Delver's Row.	1	[Go to Delver's Row.]	06_si_bm_alleys.stringtable
i'm going to tell him to inspire animancers	1	[i'm going to tell him to inspire animancers]	re_si_mid_ukaizo_gods.stringtable
Watch a little longer.	1	[Watch a little longer.]	03_si_the_duel.stringtable
Take advantage of the view.	1	[Take advantage of the view.]	re_si_2609_victims.stringtable
Cast a shield around Larro.	1	[Cast a shield around Larro.]	03_si_the_duel.stringtable
Return to examining the sarcophagus.	1	[Return to examining the sarcophagus.]	26_si_desert_ruin_burial.stringtable
Give him an ale.	1	[Give him an ale.] "Here, you need this more than I do."	03_cv_abocco.stringtable
Wait for the captain to speak.	1	[Wait for the captain to speak.]	17_cv_principi_boss_main.stringtable
Follow his gaze, see what he's looking at.	1	[Follow his gaze, see what he's looking at.]	00_cv_vektor.stringtable
Sail away.	1	[Sail away.]	13_si_deadight_approach.stringtable
Motion for her to continue.	1	[Motion for her to continue.]	companion_pallegina_quest.stringtable
Take Xoti's sickle.	1	[Take Xoti's sickle.]	companion_cv_xoti_main.stringtable
Let her go.	1	[Let her go.]	re_si_2609_victims.stringtable
Let them handle it.	1	[Let them handle it.]	00_cv_tikawara_resolution.stringtable
Scan the crowd, see if anything stands out.	1	[Scan the crowd, see if anything stands out.]	09_cv_tuaha.stringtable
Distract Larro with an insult.	1	[Distract Larro with an insult.]	03_si_the_duel.stringtable
Enhance Alchemy and Religion	1	[Enhance Alchemy and Religion] "Here you are."	07_cv_backer_npc_markvanderbij.stringtable
Climb up the steps.	1	[Climb up the steps.]	06_si_os3_cliff_steps.stringtable
Use the grappling hook to climb.	1	[Use the grappling hook to climb.]	09_si_ship_prow_climb.stringtable
Look deeply into his eyes.	1	[Look deeply into his eyes.]	companion_tekehu_relationship_player.stringtable
Give her the idol.	1	[Give her the idol.] "Here it is."	00_cv_nairi.stringtable
Step away from the statue.	1	[Step away from the statue.]	26_cv_soulbound_mace.stringtable
Assign deckhand duties.	1	[Assign deckhand duties.]	re_si_storms.stringtable
Lean in close and... make a fart noise into her ear.	1	[Lean in close and... make a fart noise into her ear.]	companion_cv_xoti_arc.stringtable
Follow the tracks.	1	[Follow the tracks.]	re_si_hunter_camp_lurker.stringtable
Swim deeper into the cave.	1	[Swim deeper into the cave.]	14_si_underwater_cavern.stringtable
Give strange tablet to Rekke.	1	[Give strange tablet to Rekke.] "I found something written in a language I don't know. Do you recognize it?"	companion_rekke_minihub.stringtable
Signal someone to sneak for the torc.	1	[Signal someone to sneak for the torc.] 	10_cv_dragon_magma.stringtable
Read the soul fragment.	1	[Read the soul fragment.]	companion_aloth_lk_sailor.stringtable
Rekke bursts into delighted laughter	1	"[Rekke bursts into delighted laughter]"  ACTOR LAUGHS. DO NOT LOCALIZE.  apply wav file to node 190	companion_rekke_minihub.stringtable
Feed it.	1	[Feed it.]	re_si_shrine_thieves.stringtable
Slap Yellow-Eye Three's claw while he's distracted.	1	[Slap Yellow-Eye Three's claw while he's distracted.]	05_cv_imp_butler.stringtable
Study the machine.	1	[Study the machine.]	15_si_engwithan_machine.stringtable
Secure a grappling hook and climb down into the eye.	1	[Secure a grappling hook and climb down into the eye.]	28_si_drowned_barrows_transition.stringtable
Look for the constellation of the Panther.	1	[Look for the constellation of the Panther.]	19_cv_telescope.stringtable
Ixamitl	1	[Ixamitl] <link="neutralvalue://Ixamitl: Do you speak Ixamitl?">"¿Ixamitl ye llank'ayku?"</link>	companion_rekke_intro.stringtable
Examine the sarcophagus further.	1	[Examine the sarcophagus further.]	26_si_desert_ruin_burial.stringtable
Distract Orso with an insult.	1	[Distract Orso with an insult.]	03_si_the_duel.stringtable
Throw a blister bomb.	1	[Throw a blister bomb.]	re_si_sea_creature_whale.stringtable
Signal the bartender.	1	[Signal the bartender.] "You could use another." 	03_cv_abocco.stringtable
Peer over the precipice.	1	[Peer over the precipice.]	07_si_sepulchers_tunnels.stringtable
Blast the chest open with a grenade.	1	[Blast the chest open with a grenade.]	re_si_2607_pirates_booty.stringtable
Furtively glance about.	1	[Furtively glance about.]	13_cv_lurtharn.stringtable
Accept 600 cp.	1	[Accept 600 cp.] "Deal." 	05_cv_fessina.stringtable
Go inland.	1	[Go inland.]	22_si_wahaki_encounter.stringtable
Study the distance.	1	[Study the distance.]	05_si_rooftop.stringtable
Stick your hand in the gears.	1	[Stick your hand in the gears.]	02_cv_door_puzzle.stringtable
Address soldiers.	1	[Address soldiers.] "My business is with Hamuto. Does anyone think I'd hesitate to go after you next?" 	08_cv_hamuto.stringtable
Give him 100cp	1	[Give him 100cp] "Here. Find another tavern."	09_cv_galian.stringtable
Pull away.	1	[Pull away.]	companion_serafen_relationship_xoti.stringtable
Twinkle eyes and raise eyebrows mischievously.	1	[Twinkle eyes and raise eyebrows mischievously.]	10_si_eothas_saves_you.stringtable
Leave with the sack.	1	[Leave with the sack.]	00_cv_poko_kohara_well.stringtable
Aim the bombard at the rubble obstruction.	1	[Aim the bombard at the rubble obstruction.]	11_si_cannon.stringtable
Tuck a loose strand of hair behind her ear.	1	[Tuck a loose strand of hair behind her ear.]	companion_cv_xoti_main.stringtable
Drink it.	1	[Drink it.]	20_cv_undead_barkeep.stringtable
Consider an unorthodox solution...	1	[Consider an unorthodox solution...]	re_si_crew_event_injuried_drunk.stringtable
Climb up through the passage.	1	[Climb up through the passage.]	06_si_os2_cavern.stringtable
Manifest your aura.	1	[Manifest your aura.] "Cease this squabbling."	re_si_crew_event_infighting.stringtable
Break through the wave with magic.	1	[Break through the wave with magic.]	re_si_storms.stringtable
Return to the Narrows.	1	[Return to the Narrows.]	06_si_bm_alleys.stringtable
Shake off the gesture.	1	[Shake off the gesture.]	05_cv_rod_font.stringtable
Watch her hallucinate.	1	[Watch her hallucinate.]	companion_cv_xoti_arc.stringtable
Leave them be and continue on.	1	[Leave them be and continue on.]	re_si_supply_wagon_trap.stringtable
Disable the alarm system.	1	[Disable the alarm system.]	05_si_weak_wall.stringtable
Offer Vegetables.	1	[Offer Vegetables.] "You look like you could use some vegetables. Fresh from Neketaka."	re_si_eoten.stringtable
